id_add_producao_intelectual,an_base,sg_entidade_ensino,cd_programa_ies,nm_programa_ies,qtd_autores_total,qtd_tp_autor_sem_informacao,qtd_tp_autor_discente,qtd_tp_autor_docente,qtd_tp_autor_egresso,qtd_tp_autor_participante_externo,qtd_tp_autor_participante_x0020_externo,qtd_tp_autor_pos_doc,qtd_tp_autor_x002d
21747372,2016,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,5,0,1,3,0,1,0,0,0
21747373,2016,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,2,1,0,1,0,0,0,0,0
21747374,2016,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,2,0,1,1,0,0,0,0,0
21747376,2016,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,4,2,0,1,0,1,0,0,0
21747378,2016,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,2,0,1,1,0,0,0,0,0
21747380,2016,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,1,0,0,1,0,0,0,0,0
21747381,2016,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,7,3,2,2,0,0,0,0,0
21747383,2016,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,2,0,1,1,0,0,0,0,0
21747387,2016,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,6,2,1,2,0,1,0,0,0
21747389,2016,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,5,1,1,1,0,2,0,0,0
21747390,2016,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,2,1,0,1,0,0,0,0,0
21747391,2016,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,3,0,2,1,0,0,0,0,0
21747398,2016,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,2,0,1,1,0,0,0,0,0
21747399,2016,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,3,1,0,1,0,1,0,0,0
21747402,2016,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,2,1,0,1,0,0,0,0,0
21747403,2016,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,2,1,0,1,0,0,0,0,0
21747408,2016,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,2,0,1,1,0,0,0,0,0
21747410,2016,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,6,4,0,1,0,1,0,0,0
21747412,2016,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,4,1,2,1,0,0,0,0,0
21747417,2016,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,4,0,2,2,0,0,0,0,0
21747419,2016,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,5,0,1,1,0,3,0,0,0
21747421,2016,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,3,0,1,2,0,0,0,0,0
21747424,2016,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,1,0,1,0,0,0,0,0,0
21747427,2016,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,3,0,1,1,0,1,0,0,0
21747432,2016,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,1,0,0,1,0,0,0,0,0
21747434,2016,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,3,2,0,1,0,0,0,0,0
21747437,2016,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,4,2,0,1,0,1,0,0,0
21747438,2016,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,2,1,0,1,0,0,0,0,0
21747439,2016,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,1,0,0,1,0,0,0,0,0
21747443,2016,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,3,1,0,1,0,1,0,0,0
21747445,2016,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,3,0,1,2,0,0,0,0,0
21747449,2016,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,4,2,0,1,0,1,0,0,0
21747451,2016,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,2,0,1,1,0,0,0,0,0
21747454,2016,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,3,0,1,1,0,1,0,0,0
21747455,2016,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,1,0,0,1,0,0,0,0,0
21747458,2016,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,1,0,0,1,0,0,0,0,0
21747472,2016,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,4,0,1,2,0,1,0,0,0
21747473,2016,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,3,0,1,1,0,1,0,0,0
21747477,2016,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,3,0,1,1,0,1,0,0,0
21747478,2016,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,6,5,0,1,0,0,0,0,0
21747480,2016,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,3,0,1,2,0,0,0,0,0
21747484,2016,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,3,0,1,1,0,1,0,0,0
21747486,2016,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,2,0,1,1,0,0,0,0,0
21747487,2016,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,2,0,1,1,0,0,0,0,0
21747496,2016,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,4,2,0,1,0,1,0,0,0
21747499,2016,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,1,0,0,1,0,0,0,0,0
21747501,2016,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,3,1,0,2,0,0,0,0,0
21747506,2016,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,3,0,1,1,0,1,0,0,0
21747507,2016,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,3,0,2,1,0,0,0,0,0
21747512,2016,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,3,0,2,1,0,0,0,0,0
21747514,2016,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,7,2,3,1,0,1,0,0,0
21747518,2016,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,3,0,1,2,0,0,0,0,0
21747521,2016,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,3,0,1,2,0,0,0,0,0
21747523,2016,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,1,0,1,0,0,0,0,0,0
21747525,2016,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,1,0,0,1,0,0,0,0,0
21747528,2016,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,3,0,1,1,0,1,0,0,0
21747529,2016,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,4,1,1,2,0,0,0,0,0
21747536,2016,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,4,1,1,1,0,1,0,0,0
21747538,2016,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,4,2,1,1,0,0,0,0,0
21747539,2016,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,7,0,1,3,0,3,0,0,0
21747541,2016,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,4,1,0,1,0,2,0,0,0
21747551,2016,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,6,3,2,1,0,0,0,0,0
21747553,2016,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,4,0,1,2,0,1,0,0,0
21747554,2016,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,4,1,0,2,0,1,0,0,0
21747562,2016,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,8,7,1,0,0,0,0,0,0
21747565,2016,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,4,1,1,1,0,1,0,0,0
21747567,2016,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,1,0,0,1,0,0,0,0,0
21747570,2016,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,3,1,0,2,0,0,0,0,0
21747572,2016,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,3,1,1,1,0,0,0,0,0
21747573,2016,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,4,0,1,2,0,1,0,0,0
21747575,2016,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,2,0,1,1,0,0,0,0,0
21747577,2016,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,3,2,1,0,0,0,0,0,0
21747580,2016,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,1,0,0,1,0,0,0,0,0
21747582,2016,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,4,0,1,1,0,2,0,0,0
21747583,2016,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,4,1,0,2,0,1,0,0,0
21747585,2016,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,3,1,0,1,0,1,0,0,0
21747588,2016,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,2,0,1,1,0,0,0,0,0
21747591,2016,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,3,1,1,0,0,1,0,0,0
21747593,2016,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,3,0,0,2,0,1,0,0,0
21747596,2016,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,2,0,1,1,0,0,0,0,0
21747600,2016,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,4,0,2,1,0,1,0,0,0
21747601,2016,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,9,2,4,2,0,1,0,0,0
21747603,2016,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,4,0,1,2,0,1,0,0,0
21747607,2016,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,3,1,1,1,0,0,0,0,0
21747611,2016,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,2,0,1,1,0,0,0,0,0
21747617,2016,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,5,2,2,1,0,0,0,0,0
21747619,2016,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,2,0,1,1,0,0,0,0,0
21747621,2016,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,3,1,1,1,0,0,0,0,0
21747625,2016,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,5,2,2,1,0,0,0,0,0
21747626,2016,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,3,0,1,1,0,1,0,0,0
21747628,2016,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,4,0,1,1,0,2,0,0,0
21747632,2016,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,2,0,1,1,0,0,0,0,0
21747635,2016,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,5,0,1,1,0,3,0,0,0
21747640,2016,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,2,0,1,1,0,0,0,0,0
21747642,2016,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,2,0,1,1,0,0,0,0,0
21747644,2016,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,2,0,1,1,0,0,0,0,0
21747647,2016,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,2,0,0,1,0,1,0,0,0
21747652,2016,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,4,0,1,2,0,1,0,0,0
21747655,2016,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,4,1,1,1,0,1,0,0,0
21747658,2016,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,5,2,0,2,0,1,0,0,0
21747663,2016,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,3,0,1,1,0,1,0,0,0
21806296,2016,INPE,33010013002P1,COMPUTAÇÃO APLICADA,4,1,0,1,0,2,0,0,0
21806297,2016,INPE,33010013002P1,COMPUTAÇÃO APLICADA,4,0,1,2,0,1,0,0,0
21806300,2016,INPE,33010013002P1,COMPUTAÇÃO APLICADA,2,0,1,1,0,0,0,0,0
21806301,2016,INPE,33010013002P1,COMPUTAÇÃO APLICADA,5,3,0,2,0,0,0,0,0
21806302,2016,INPE,33010013002P1,COMPUTAÇÃO APLICADA,3,0,1,1,0,1,0,0,0
21806305,2016,INPE,33010013002P1,COMPUTAÇÃO APLICADA,1,0,0,1,0,0,0,0,0
21806307,2016,INPE,33010013002P1,COMPUTAÇÃO APLICADA,4,0,0,1,0,3,0,0,0
21806309,2016,INPE,33010013002P1,COMPUTAÇÃO APLICADA,3,0,0,1,0,2,0,0,0
21806310,2016,INPE,33010013002P1,COMPUTAÇÃO APLICADA,4,0,0,1,0,3,0,0,0
21806716,2016,INPE,33010013002P1,COMPUTAÇÃO APLICADA,1,0,0,1,0,0,0,0,0
21806717,2016,INPE,33010013002P1,COMPUTAÇÃO APLICADA,1,0,0,1,0,0,0,0,0
21806722,2016,INPE,33010013002P1,COMPUTAÇÃO APLICADA,1,0,0,1,0,0,0,0,0
21806723,2016,INPE,33010013002P1,COMPUTAÇÃO APLICADA,3,0,1,2,0,0,0,0,0
21806724,2016,INPE,33010013002P1,COMPUTAÇÃO APLICADA,3,0,1,2,0,0,0,0,0
21806725,2016,INPE,33010013002P1,COMPUTAÇÃO APLICADA,4,1,0,1,0,2,0,0,0
21806726,2016,INPE,33010013002P1,COMPUTAÇÃO APLICADA,3,0,1,1,0,1,0,0,0
21806727,2016,INPE,33010013002P1,COMPUTAÇÃO APLICADA,7,0,1,4,0,2,0,0,0
21806728,2016,INPE,33010013002P1,COMPUTAÇÃO APLICADA,3,0,0,1,0,2,0,0,0
21806729,2016,INPE,33010013002P1,COMPUTAÇÃO APLICADA,7,0,1,4,0,2,0,0,0
21806751,2016,INPE,33010013002P1,COMPUTAÇÃO APLICADA,3,0,0,1,0,2,0,0,0
21806753,2016,INPE,33010013002P1,COMPUTAÇÃO APLICADA,3,0,0,1,0,2,0,0,0
21806754,2016,INPE,33010013002P1,COMPUTAÇÃO APLICADA,3,0,1,2,0,0,0,0,0
21806756,2016,INPE,33010013002P1,COMPUTAÇÃO APLICADA,8,0,0,4,0,4,0,0,0
21806757,2016,INPE,33010013002P1,COMPUTAÇÃO APLICADA,6,0,0,4,0,2,0,0,0
21806760,2016,INPE,33010013002P1,COMPUTAÇÃO APLICADA,3,0,2,1,0,0,0,0,0
21806762,2016,INPE,33010013002P1,COMPUTAÇÃO APLICADA,3,0,0,1,0,2,0,0,0
21806765,2016,INPE,33010013002P1,COMPUTAÇÃO APLICADA,4,0,2,2,0,0,0,0,0
21806768,2016,INPE,33010013002P1,COMPUTAÇÃO APLICADA,4,3,0,1,0,0,0,0,0
21806769,2016,INPE,33010013002P1,COMPUTAÇÃO APLICADA,1,0,0,1,0,0,0,0,0
21806770,2016,INPE,33010013002P1,COMPUTAÇÃO APLICADA,5,2,0,1,0,2,0,0,0
21806791,2016,INPE,33010013002P1,COMPUTAÇÃO APLICADA,4,0,0,1,0,3,0,0,0
21806792,2016,INPE,33010013002P1,COMPUTAÇÃO APLICADA,3,0,0,2,0,1,0,0,0
21806796,2016,INPE,33010013002P1,COMPUTAÇÃO APLICADA,1,0,0,1,0,0,0,0,0
21806798,2016,INPE,33010013002P1,COMPUTAÇÃO APLICADA,3,0,2,1,0,0,0,0,0
21806803,2016,INPE,33010013002P1,COMPUTAÇÃO APLICADA,3,0,1,1,0,1,0,0,0
21806807,2016,INPE,33010013002P1,COMPUTAÇÃO APLICADA,3,0,0,1,0,2,0,0,0
21806808,2016,INPE,33010013002P1,COMPUTAÇÃO APLICADA,5,0,0,3,0,2,0,0,0
21806809,2016,INPE,33010013002P1,COMPUTAÇÃO APLICADA,5,0,0,3,0,2,0,0,0
21806833,2016,INPE,33010013002P1,COMPUTAÇÃO APLICADA,4,0,0,1,0,3,0,0,0
21806837,2016,INPE,33010013002P1,COMPUTAÇÃO APLICADA,3,0,0,1,0,2,0,0,0
21806844,2016,INPE,33010013002P1,COMPUTAÇÃO APLICADA,4,0,1,2,0,1,0,0,0
21806845,2016,INPE,33010013002P1,COMPUTAÇÃO APLICADA,1,0,0,1,0,0,0,0,0
21806847,2016,INPE,33010013002P1,COMPUTAÇÃO APLICADA,3,0,1,1,0,1,0,0,0
21806849,2016,INPE,33010013002P1,COMPUTAÇÃO APLICADA,5,0,0,1,0,4,0,0,0
21806876,2016,INPE,33010013002P1,COMPUTAÇÃO APLICADA,1,0,0,1,0,0,0,0,0
21806877,2016,INPE,33010013002P1,COMPUTAÇÃO APLICADA,4,0,1,1,0,2,0,0,0
21806879,2016,INPE,33010013002P1,COMPUTAÇÃO APLICADA,4,0,0,1,0,3,0,0,0
21806881,2016,INPE,33010013002P1,COMPUTAÇÃO APLICADA,3,0,0,1,0,2,0,0,0
21806882,2016,INPE,33010013002P1,COMPUTAÇÃO APLICADA,3,0,0,1,0,2,0,0,0
21806884,2016,INPE,33010013002P1,COMPUTAÇÃO APLICADA,1,0,0,1,0,0,0,0,0
21806885,2016,INPE,33010013002P1,COMPUTAÇÃO APLICADA,3,0,0,1,0,2,0,0,0
21806887,2016,INPE,33010013002P1,COMPUTAÇÃO APLICADA,1,0,0,1,0,0,0,0,0
21806890,2016,INPE,33010013002P1,COMPUTAÇÃO APLICADA,3,0,1,1,0,1,0,0,0
21806912,2016,INPE,33010013002P1,COMPUTAÇÃO APLICADA,4,1,1,1,0,1,0,0,0
21806913,2016,INPE,33010013002P1,COMPUTAÇÃO APLICADA,5,3,0,1,0,1,0,0,0
21806914,2016,INPE,33010013002P1,COMPUTAÇÃO APLICADA,1,0,0,1,0,0,0,0,0
21806915,2016,INPE,33010013002P1,COMPUTAÇÃO APLICADA,3,0,0,2,0,1,0,0,0
21806919,2016,INPE,33010013002P1,COMPUTAÇÃO APLICADA,5,0,1,4,0,0,0,0,0
21806921,2016,INPE,33010013002P1,COMPUTAÇÃO APLICADA,2,0,1,1,0,0,0,0,0
21806922,2016,INPE,33010013002P1,COMPUTAÇÃO APLICADA,6,1,0,1,0,4,0,0,0
21806924,2016,INPE,33010013002P1,COMPUTAÇÃO APLICADA,2,0,0,1,0,1,0,0,0
21806926,2016,INPE,33010013002P1,COMPUTAÇÃO APLICADA,5,2,0,1,0,2,0,0,0
21806928,2016,INPE,33010013002P1,COMPUTAÇÃO APLICADA,4,0,1,1,0,2,0,0,0
21806929,2016,INPE,33010013002P1,COMPUTAÇÃO APLICADA,5,0,2,2,0,1,0,0,0
21806930,2016,INPE,33010013002P1,COMPUTAÇÃO APLICADA,3,0,0,1,0,2,0,0,0
21806952,2016,INPE,33010013002P1,COMPUTAÇÃO APLICADA,4,0,0,1,0,3,0,0,0
21806953,2016,INPE,33010013002P1,COMPUTAÇÃO APLICADA,4,0,0,1,0,3,0,0,0
21806955,2016,INPE,33010013002P1,COMPUTAÇÃO APLICADA,4,0,1,3,0,0,0,0,0
21806958,2016,INPE,33010013002P1,COMPUTAÇÃO APLICADA,1,0,0,1,0,0,0,0,0
21806959,2016,INPE,33010013002P1,COMPUTAÇÃO APLICADA,6,0,0,2,0,4,0,0,0
21806964,2016,INPE,33010013002P1,COMPUTAÇÃO APLICADA,2,0,0,1,0,1,0,0,0
21806991,2016,INPE,33010013002P1,COMPUTAÇÃO APLICADA,4,2,0,1,0,1,0,0,0
21806992,2016,INPE,33010013002P1,COMPUTAÇÃO APLICADA,1,0,0,1,0,0,0,0,0
21806993,2016,INPE,33010013002P1,COMPUTAÇÃO APLICADA,2,1,0,1,0,0,0,0,0
21806994,2016,INPE,33010013002P1,COMPUTAÇÃO APLICADA,5,0,1,2,0,2,0,0,0
21806995,2016,INPE,33010013002P1,COMPUTAÇÃO APLICADA,5,0,1,2,0,2,0,0,0
21806996,2016,INPE,33010013002P1,COMPUTAÇÃO APLICADA,5,0,0,1,0,4,0,0,0
21806998,2016,INPE,33010013002P1,COMPUTAÇÃO APLICADA,4,0,0,1,0,3,0,0,0
21806999,2016,INPE,33010013002P1,COMPUTAÇÃO APLICADA,2,0,1,1,0,0,0,0,0
21807000,2016,INPE,33010013002P1,COMPUTAÇÃO APLICADA,4,0,1,3,0,0,0,0,0
21807002,2016,INPE,33010013002P1,COMPUTAÇÃO APLICADA,3,0,0,1,0,2,0,0,0
21807005,2016,INPE,33010013002P1,COMPUTAÇÃO APLICADA,6,4,0,2,0,0,0,0,0
21807006,2016,INPE,33010013002P1,COMPUTAÇÃO APLICADA,4,0,0,4,0,0,0,0,0
21807007,2016,INPE,33010013002P1,COMPUTAÇÃO APLICADA,4,0,0,4,0,0,0,0,0
21807008,2016,INPE,33010013002P1,COMPUTAÇÃO APLICADA,5,0,1,3,0,1,0,0,0
21807010,2016,INPE,33010013002P1,COMPUTAÇÃO APLICADA,4,0,0,1,0,3,0,0,0
29128758,2017,INPE,33010013010P4,ASTROFÍSICA,6,1,0,0,0,4,0,1,0
29128781,2017,INPE,33010013010P4,ASTROFÍSICA,3,0,0,1,0,2,0,0,0
29128783,2017,INPE,33010013010P4,ASTROFÍSICA,2,0,0,1,0,1,0,0,0
29128820,2017,INPE,33010013010P4,ASTROFÍSICA,6,3,0,1,0,2,0,0,0
29128841,2017,INPE,33010013010P4,ASTROFÍSICA,2,0,0,1,0,1,0,0,0
29128913,2017,INPE,33010013010P4,ASTROFÍSICA,7,3,0,0,0,3,0,1,0
29128936,2017,INPE,33010013010P4,ASTROFÍSICA,5,4,0,0,0,1,0,0,0
29129091,2017,INPE,33010013010P4,ASTROFÍSICA,3,1,0,0,0,2,0,0,0
29129092,2017,INPE,33010013010P4,ASTROFÍSICA,3,1,0,1,0,1,0,0,0
29129098,2017,INPE,33010013010P4,ASTROFÍSICA,2,0,0,1,0,1,0,0,0
29129101,2017,INPE,33010013010P4,ASTROFÍSICA,2,0,0,1,0,1,0,0,0
29129108,2017,INPE,33010013010P4,ASTROFÍSICA,1,0,0,1,0,0,0,0,0
29129117,2017,INPE,33010013010P4,ASTROFÍSICA,2,0,0,1,0,1,0,0,0
29129119,2017,INPE,33010013010P4,ASTROFÍSICA,2,0,0,1,0,1,0,0,0
29129123,2017,INPE,33010013010P4,ASTROFÍSICA,3,0,0,0,0,2,0,1,0
29129129,2017,INPE,33010013010P4,ASTROFÍSICA,2,0,0,1,0,1,0,0,0
29210731,2017,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,3,1,1,1,0,0,0,0,0
29210733,2017,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,2,0,1,1,0,0,0,0,0
29210734,2017,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,2,0,1,1,0,0,0,0,0
29210736,2017,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,2,0,1,1,0,0,0,0,0
29210738,2017,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,3,0,1,1,0,1,0,0,0
29210740,2017,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,3,0,0,0,0,3,0,0,0
29210741,2017,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,2,0,1,1,0,0,0,0,0
29210742,2017,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,4,0,3,1,0,0,0,0,0
29210743,2017,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,4,0,3,1,0,0,0,0,0
29210890,2017,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,1,0,1,0,0,0,0,0,0
29210891,2017,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,2,0,1,1,0,0,0,0,0
29210892,2017,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,1,0,1,0,0,0,0,0,0
29210893,2017,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,2,0,0,1,0,1,0,0,0
29210896,2017,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,6,3,1,1,0,0,0,1,0
29210897,2017,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,1,0,1,0,0,0,0,0,0
29210916,2017,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,2,0,1,1,0,0,0,0,0
29210917,2017,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,3,2,0,1,0,0,0,0,0
29210919,2017,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,5,0,2,2,1,0,0,0,0
29210920,2017,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,4,0,2,2,0,0,0,0,0
29210921,2017,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,4,0,1,1,0,2,0,0,0
29210922,2017,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,3,0,1,1,0,1,0,0,0
29210928,2017,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,5,0,2,2,0,1,0,0,0
29210931,2017,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,3,2,0,1,0,0,0,0,0
29210932,2017,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,2,0,0,1,0,1,0,0,0
29210933,2017,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,2,0,1,1,0,0,0,0,0
29210934,2017,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,2,0,1,1,0,0,0,0,0
29210937,2017,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,2,0,1,1,0,0,0,0,0
29210939,2017,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,2,0,0,0,0,2,0,0,0
29210940,2017,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,3,1,1,1,0,0,0,0,0
29210942,2017,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,3,1,0,1,0,1,0,0,0
29210945,2017,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,3,0,1,2,0,0,0,0,0
29210947,2017,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,2,0,1,1,0,0,0,0,0
29210948,2017,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,3,0,1,1,0,1,0,0,0
29210949,2017,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,3,0,1,1,0,1,0,0,0
